business_id,name,address,longitude,latitude,stars,review_count,categories
rbPK4jSyFS10zhWYvo_Srg,Cafe Porche and snowbar,1625 Baronne St,-90.0789387705,29.9393162215,5.0,172,"Food, Shaved Ice, Cajun/Creole, Breakfast & Brunch, Party & Event Planning, Comfort Food, Cafes, Restaurants, Event Planning & Services"
QduA9wdi-JlJDA6JDwd0TA,Don Leoncio Cigar Bar,430 Canal St,-90.0670147,29.9513026,3.5,67,"Nightlife, Food, Cigar Bars, Beer, Wine & Spirits, Shopping, Tobacco Shops, Bars"
3euS__1BAL3ETiIuecS6ZQ,Theo's Neighborhood Pizza,"1212 S Clearview Pkwy, Ste D",-90.1853465571,29.9600963032,3.5,107,"Pizza, Restaurants, Sandwiches, Salad"
NBnCQ51OSgf9RYEczzRKkw,Paella Nola,"",-90.1261013,29.9450835,5.0,6,"Spanish, Farmers Market, Food, Tapas/Small Plates, Caterers, Event Planning & Services, Restaurants"
zWfzgYe2nT9mHYm_vl1Ukw,Mopho,"514 City Park Ave, Ste F",-90.1052539051,29.9835238904,4.0,767,"Restaurants, Cocktail Bars, Vietnamese, American (New), Wine Bars, Gastropubs, Asian Fusion, Nightlife, Bubble Tea, Bars, Food"
inxUni-YJD5QvY-PF55cjg,Swiss Confectionery,3700 Orleans Ave,-90.092955,29.976991,4.5,51,"Restaurants, Bakeries, Food"
JevaQ7zku9fvXRef0s-sXw,55 Fahrenheit,555 Canal St,-90.067399,29.952763,4.0,17,"Bars, Lounges, American (New), Nightlife, Restaurants"
aG1m3tufKdPsRiberh6T9g,Daisy Dukes Cafe,308 Saint Charles Ave,-90.0698833,29.951199,3.5,341,"Restaurants, Cajun/Creole, Breakfast & Brunch, Southern"
DoROztg9S9fH3L-sIve2uA,The Box Spot,1700 N Claiborne Ave,-90.0629748148,29.972856461,4.5,5,"Chicken Wings, Restaurants, Salad"
DkVFvHGyNBGuPMzI9Zdt1A,Dat Dog,5030 Freret St,-90.1088662,29.9351109,4.0,598,"Comfort Food, American (New), Fast Food, Hot Dogs, American (Traditional), Restaurants"
eG4v2DkBe2cmzNg-ilCo9A,Jazz Café,209 Decatur St,-90.0662455335,29.9529679169,4.0,26,"Jazz & Blues, Arts & Entertainment, Restaurants, Breakfast & Brunch, Cajun/Creole, Nightlife"
dN7AMKUhwTa4Kk0bdMRPgA,Cafe Abyssinia,3511 Magazine St,-90.0911594,29.9226351,4.0,286,"Cafes, Restaurants, Ethiopian, Vegetarian"
e1WJ1qcgF2TBkoYzopeTgQ,Adolfo's,611 Frenchmen St,-90.0576629,29.9638188,4.0,863,"Restaurants, Seafood, Italian"
V92gwKxxoBkSjn0TkNXLSg,Tastebud Food Tours,2649 Desoto,-90.0788956,29.977212,4.5,64,"Hotels & Travel, Food, Community Service/Non-Profit, Desserts, Tours, Local Services, Food Tours"
jrGaVL6KIwYpwivse_eKXw,Mid-City Yacht Club,440 S St Patrick St,-90.1097293605,29.9752441466,4.5,149,"Restaurants, Bars, Food, Breweries, American (Traditional), Pubs, Nightlife, Sports Bars"
-fJPJP7iOd1ukDNqTSINIg,Riccobono’s Panola St. Cafe,7801 Panola St,-90.1204497,29.9517993,4.0,217,"Burgers, Food, Coffee & Tea, Restaurants, Breakfast & Brunch, Cafes, Salad"
UR9dzGGVfcJhHt_mG3bTRA,Marcello's Restaurant & Wine Bar,715 Saint Charles Ave,-90.071533,29.947071,4.5,396,"Nightlife, Italian, Cajun/Creole, Bars, Restaurants, Wine Bars"
H3CGcYrOufoF8gRDQYTMYA,Wow Cafe,5359 Mounes St,-90.1870086,29.9574504,2.5,15,"Cafes, Chicken Wings, Restaurants"
kouFQZiu6lK59nxRLP6LsA,Reginelli's Pizzeria,"930 Poydras St, Suite 100",-90.0740562,29.9498663,4.0,281,"Restaurants, Sandwiches, Italian, Pizza"
ZLrqw4KCwKyBlVqycUfNbg,The Market Cafe,1000 Decatur St,-90.0604606,29.9592236,3.5,615,"Breakfast & Brunch, Cajun/Creole, Restaurants, Cafes"
8FWAoGPBwRS3I7_FP7u-Mw,Nola Caye,898 Baronne St,-90.07448,29.945017,4.5,145,"Tacos, American (Traditional), Caribbean, Restaurants, Mexican"
FzHkziPh867xpgBxH3_IVQ,Seed,2372 St Claude Ave,-90.0523824,29.9685778,4.0,38,"Vegan, Restaurants, Personal Chefs, Venues & Event Spaces, Event Planning & Services, Vegetarian, Caterers"
XrTUDf6jmBP3mP8s9W8SHQ,ICHI Japanese Ramen House,1913 Royal St,-90.0590793416,29.9644543032,4.0,40,"Restaurants, Japanese, Tapas Bars, Ramen, Vietnamese"
i-SXPIrDRn53u7Hl1NVoPA,Carre Restaurant and Bar,239 Decatur St,-90.0659362,29.9535975,4.5,11,"Restaurants, American (Traditional), Nightlife, Cajun/Creole, Bars"
EbfjNML2p_Gsr3tQWDEfaA,Kayla's Restaurant,3036 St Claude Ave,-90.04519,29.967534,4.5,43,"Cocktail Bars, Nightlife, Southern, Bars, Sandwiches, Restaurants, Soul Food, Salad, Barbeque"
PGd06nrseC2YAIqP6S9gUA,Ruby Slipper Cafe,1005 Canal St,-90.0717494264,29.95519018,4.0,2159,"American (New), Breakfast & Brunch, Restaurants, Cafes"
3WU1ZobAqXQ07xYoKE2Vyg,Daisy Dukes - French Quarter,121 Chartres St,-90.0677907,29.9531433,3.5,1437,"Breakfast & Brunch, Cajun/Creole, Chicken Wings, Restaurants, Seafood, Southern"
21IkQYUsyfl8MWYy_wQxfw,Jimmy John's,"600 Canal St, Suite 102",-90.068564,29.95229,2.5,18,"Restaurants, Delis, Fast Food, Sandwiches"
y0CPKGHQBPH-maFgP5IFYg,Tracey's Original Irish Channel Bar,2604 Magazine St,-90.0808455,29.9269116,3.0,397,"Irish, Sandwiches, Bars, Restaurants, Nightlife"
SO5NuLFOtLQTuv6NJ1TM6g,New Orleans Culinary History Tours,"",-90.0666362455,29.9569309688,4.5,47,"Local Flavor, Food Tours, Historical Tours, Walking Tours, Hotels & Travel, Tours, Food"
vNUEotvnUX--fUfGWhivGQ,Bevi Seafood,236 N Carrollton Ave,-90.0987492,29.9757657,4.0,340,"Salad, Seafood, Food, Specialty Food, Sandwiches, Restaurants, Seafood Markets"
zD4zXTjTaUKtD3J_Zp8mWw,Langlois,1841 N Rampart St,-90.0604512024,29.9675338378,4.5,57,"Food Tours, Local Flavor, Venues & Event Spaces, Education, Specialty Schools, Cajun/Creole, Food, Party & Event Planning, Do-It-Yourself Food, Tours, Arts & Entertainment, Cooking Classes, Arts & Crafts, Cooking Schools, Hotels & Travel, Restaurants, Travel Services, Event Planning & Services, Shopping"
6_OAIFxSk3YjNdRJv59Saw,Sofia,516 Julia St,-90.0697497,29.9452607,4.5,251,"Italian, Venues & Event Spaces, Event Planning & Services, Restaurants"
XjjgJb0iyG33CQp4ehnRGQ,Jamila's Mediterranean Tunisian Cuisine,7808 Maple St,-90.1306618,29.9425253,4.5,175,"Vegetarian, Restaurants, Mediterranean"
9y3XH0cv8kWYxKsKJ_2kTQ,FilipiNola,801 Magazine St,-90.0696037,29.9451704,4.5,10,"Caterers, Event Planning & Services, Restaurants, Food, Food Court, Food Stands, Filipino, Food Trucks"
aeIWVa6G54UUo6yloJkyJg,Lebanon's Cafe,1500 S Carrollton Ave,-90.127641,29.949729,4.5,561,"Restaurants, Middle Eastern"
TONaxyfHUq8ujm4binDPzA,Munch,700 Burgundy St,-90.067346,29.9598019,3.5,8,"Restaurants, Burgers, Food"
keNKoW2SDNtFdeAGXPqwig,Gusto Cuban Cafe,"",-90.0770127,29.9595769,4.0,5,"Food Trucks, Cuban, Food, Latin American, Restaurants, Sandwiches"
YnhrJ94quRechwC3a7Pd-g,The Caribbean Room,2031 St Charles Ave,-90.0797176,29.9351131,4.0,46,"Restaurants, Caribbean"
wDxoeFTU69uc6eN2C57EZQ,G's Pizza,833 Howard Ave,-90.074257,29.9447294,4.0,161,"Pizza, Restaurants, Food Delivery Services, Wineries, Vegetarian, American (Traditional), Nightlife, Vegan, Arts & Entertainment, Gluten-Free, Italian, Food, Bars"
BFihjoRdU-jmdbvIEqEsxQ,Phil's Grill,748 Camp St,-90.0700860451,29.9462152395,4.5,87,"Restaurants, Burgers"
-e03PAS1YpMAaxp86Hau7A,Martin Wine Cellar,3500 Magazine St,-90.0908374,29.9222542,4.5,13,"Food, Delis, Restaurants, Cheese Shops, Beer, Wine & Spirits, Specialty Food"
59I-SbhRE1wYzPQV0ZAdrg,Sweet Things & Grill,806 Conti St,-90.068041943,29.9563213364,3.0,45,"Restaurants, Donuts, American (Traditional), Food, Burgers, Breakfast & Brunch"
ldczA2r_LlKSfbrGxt3ThQ,PJ's Coffee,5432 Magazine St,-90.1159242,29.9207632,3.5,38,"Food, Bagels, Coffee & Tea, Restaurants, Bakeries"
Tl1Y_-KvMb1m0W_9m-EFjw,Rouses Market,4001 General Degaulle Dr,-90.014462471,29.9192328048,3.5,28,"Grocery, Food"
eZBrTND1Da2V0sIg0NpYcA,Hotel Le Marais,717 Conti St,-90.0671769,29.9561717,4.5,146,"Event Planning & Services, Restaurants, Hotels, Hotels & Travel, Tapas/Small Plates"
ykwIZ4GWkCh2MazOdY_NOA,Blake's On Poydras,920 Poydras St,-90.073689,29.9500396,3.5,69,"Comfort Food, Breakfast & Brunch, American (New), Southern, Restaurants"
eCikDKFbaeYVNdCD2beX0Q,Dat Dog,601 Frenchmen St,-90.057633303,29.9636870779,4.0,1038,"Cajun/Creole, American (New), Hot Dogs, Restaurants, Comfort Food"
l5jIYx7UQMfyX0Fc4HNCvA,Congreso Cubano,"",-90.0326531,29.9682679,4.5,5,"Latin American, Caribbean, Food Delivery Services, Food, Event Planning & Services, Personal Chefs, Restaurants, Chicken Wings, Cuban, Soup, Salad, Caterers"
3fVYGQr_ldW2_1QlXJjpaQ,The Bombay Club,830 Conti St,-90.0684624875,29.956688376,4.0,510,"Arts & Entertainment, Southern, Cajun/Creole, Nightlife, Jazz & Blues, Bars, Breakfast & Brunch, American (Traditional), Restaurants"
e6S_hYEROWlyMW9iEsqx2w,Proofed Donuts & Kolaches,5236 Tchoupitoulas St,-90.1121871,29.9163415,1.5,31,"Donuts, Food"
_RuonZXDPeDsJMZe84lsiw,Crawfish Monica,698 Saint George Ave,-90.1792049,29.9618269,4.5,5,"Grocery, Food"
EME5hqQLjBD7e2cLryupbA,Mr Ed's Oyster Bar - Bienville,512 Bienville St,-90.0660154,29.9537047,4.5,1306,"Cajun/Creole, Southern, French, Salad, Restaurants, Nightlife, Seafood, Fish & Chips, Bars"
fFqiWGifimXWprqmQFLF2A,The American Sector,945 Magazine St,-90.070520941,29.9420537682,3.5,259,"Southern, Burgers, American (New), Restaurants, Sandwiches, Cajun/Creole"
UEPf0MGsw2mOlarskQX1Zg,Streetcar Poboys & Seafood,1610 Saint Charles Av,-90.0758264,29.937916,4.5,45,"Butcher, Food, Restaurants, Cajun/Creole, Sandwiches, Burgers, Seafood"
CtXv5uzc7L5yTkhjA5lJKA,North Broad Seafood,1901 N Broad St,-90.0716781616,29.9838008881,4.5,21,"Cajun/Creole, Soul Food, Grocery, Seafood, Delis, Restaurants, Food"
lo3zYtvPB6-iVok2C7HsGw,Old New Orleans Rum,2815 Frenchmen St,-90.05925,29.9865508,4.5,283,"Food, Tours, Distilleries, Hotels & Travel, Beer, Wine & Spirits, Breweries"
7KZ4kSUEh9r2o9Zs2emA6w,Abbott's Frozen Custard,628 Toulouse St,-90.065238,29.956904,4.5,18,"Desserts, Food, Ice Cream & Frozen Yogurt"
PtRtq2TlrVg7hgjomdgQYA,Nola Cookie,1961 Treasure St,-90.0638198,29.9896875,4.5,20,"Desserts, Restaurants, Food"
srPwdMyFdHxvRkG9P_sRDA,Booty's Street Food,800 Louisa St,-90.043574,29.964187,3.5,250,"Breakfast & Brunch, Restaurants, Tapas/Small Plates"
fkEb56M3X6vDJZaoIaDObA,Babylon Cafe,7724 Maple St,-90.1301482,29.9421237,4.0,130,"Mediterranean, Middle Eastern, Restaurants"
yTJ2Ir6CMBzThLK5dmACvQ,Monkey Monkey Coffee and Tea,4641 S Carrollton Ave,-90.1018458232,29.9736908428,4.5,155,"Breakfast & Brunch, Food, Restaurants, Coffee & Tea, Salad, Cafes, Sandwiches"
dhcgdmQuPF0sJQvYx5OPkQ,Winn-Dixie,9701 Chef Menteur Hwy,-89.9720862,30.0189389,2.5,7,"Grocery, Food"
mG-JcnRZCAYfznkxhiClkA,Cafe Dauphine,5229 Dauphine St,-90.0207512,29.9590782,4.5,153,"Restaurants, Southern, Cafes, Cajun/Creole"
8yEkaYtBNFS_w-OxbrbEfw,Dixie Chicken and Ribs,6264 Argonne Blvd,-90.103065,30.0037073,4.0,51,"Restaurants, Chicken Wings"
1hId-t2dmHYuhmlmW3UxdA,Smoothie King,8050 Crowder Blvd,-90.00023,30.0412,3.5,12,"Health Markets, Juice Bars & Smoothies, Specialty Food, Food"
Se9CEgJEVxcWax1fStWuQA,The Half Shell On the Bayou,2517 Bayou Rd,-90.076373,29.9762915,3.5,116,"Seafood, Salad, Sandwiches, Restaurants, Cajun/Creole, Live/Raw Food"
gGf7dpWXL13f57CwTIvEkA,Nola Beans,762 Harrison Ave,-90.106427,30.0042916,3.5,71,"Food, Coffee & Tea, Restaurants"
TOFm4N1vBcqpZ-rywMMeJg,Adrians Bakery,4710 Paris Ave,-90.0747075,30.0062624,2.5,31,"Bakeries, Ice Cream & Frozen Yogurt, Food, Desserts, Cupcakes, Chocolatiers & Shops, Specialty Food"
Vz2RN55rTJBGn43K1v84nA,Domenica,123 Baronne St,-90.0716247045,29.953879,4.0,1906,"Restaurants, Italian, Pizza, Tapas/Small Plates"
MCMGD5Ei1U5M5-xcyUbWVg,Bayou Bar,2031 St Charles Ave,-90.0798108,29.9351203,4.0,9,"Bars, Lounges, Hotels & Travel, Hotels, Restaurants, Arts & Entertainment, Nightlife, Cajun/Creole, Jazz & Blues, Event Planning & Services"
0bSqRNkj7dkDifzfefvIPQ,Royal Cakery,"10800 Morrison Rd, Ste 107",-89.9750571,30.0447865,4.0,23,"Food, Bakeries, Restaurants"
WWAMlOhMaD8df2clXWcTPQ,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",1111 Gravier St,-90.0744446192,29.953361,3.5,121,"Nightlife, Restaurants, Hotels & Travel, Hotels, Bars, Event Planning & Services"
Xjp2aV-s4peSgr7rKOftFQ,Bar Mon Cher,817 St Louis St,-90.0672430036,29.9572046291,4.5,56,"Nightlife, Arts & Entertainment, Burgers, Event Planning & Services, Bars, Cocktail Bars, Restaurants, Venues & Event Spaces, Jazz & Blues"
dfqIU-iEqKh1Id8p3gDO5g,Brothers Food Mart,148 Carondelet St,-90.0706166,29.9526804,4.0,267,"Chicken Wings, Convenience Stores, Grocery, Restaurants, Food"
Qc3_CEFZN20aEGgXI2b_AA,Destination Kitchen,351 38th St,-90.1194638,30.0144467,4.5,52,"Wine Tours, Historical Tours, Tours, Food Tours, Hotels & Travel, Walking Tours"
vNY4rpSSM0HFq8zz80UBFg,Ray's On The Ave,2005 N Broad Ave,-90.071142,29.984631,4.0,18,"Cajun/Creole, Soul Food, Restaurants"
UFTNjgf8vEIsOglJIClBqw,Robert Fresh Market,8115 S Claiborne Ave,-90.12067005,29.9570744892,3.0,78,"Grocery, Food, Specialty Food, Beer, Wine & Spirits"
MPklzgZNnd5gdJfEeydciw,Kubi's Bar & Cafe,109 Tchoupitoulas St,-90.0664801,29.9508751,3.0,49,"Nightlife, Pizza, Bars, American (New), Restaurants, Seafood, Chicken Wings, Pubs, Asian Fusion, Burgers, Italian"
RloVMlIr8kP8Sn609loBTg,30/90 NOLA,520 Frenchmen St,-90.0578663934,29.9628662736,4.0,308,"Nightlife, Cocktail Bars, Restaurants, Arts & Entertainment, Bars, Music Venues, American (New), Jazz & Blues"
V1aiJQjFYWWfLbuS58rfjw,J'Anitas,"The Rendon Inn, 4501 Eve St",-90.104882,29.954809,4.5,31,"Food, Sandwiches, Southern, American (Traditional), Restaurants"
stqWlKEgXweNQSsxOsHjVA,Mahony's Po-Boys & Seafood  - Uptown,3454 Magazine St,-90.0901436806,29.9225326544,3.5,671,"American (Traditional), Seafood, Bars, Sandwiches, Nightlife, Cajun/Creole, Restaurants"
LO23N_AsEoptZ8QG8ZjkRQ,Starbucks,"1001 Elysian, A",-90.056487,29.967712,3.0,10,"Food, Coffee & Tea"
8h-g-qcb1cxXCnEBTR2olg,Mr. Tequila,5018 Freret St,-90.108935,29.934838,4.5,81,"Mexican, Tex-Mex, Bars, Tacos, Beer Bar, New Mexican Cuisine, Nightlife, Restaurants"
__bSsYCu2KDn8pb31Epgrg,American Seafoods,3034 George Nick Connor Dr,-90.0695855,29.9889168,5.0,5,"Seafood Markets, Specialty Food, Wholesale Stores, Food, Shopping"
Qmrw1chFGn3skbWFEyxYCQ,Dick & Jenny's,4501 Tchoupitoulas St,-90.1024887,29.9171335,4.0,353,"Restaurants, Party & Event Planning, Event Planning & Services, American (New), Cajun/Creole"
wBa-Abx8y5SLOqbohCA4nQ,New Orleans Famous Beignets And Coffee,620 Decatur St,-90.0626983,29.9562672,4.0,239,"Donuts, Coffee & Tea, Cajun/Creole, Restaurants, Food"
ESRDx75PcUOhXSDpI9H59A,Salsas Por El Lago,124 Lake Marina Ave,-90.115146,30.021386,3.0,9,"Mexican, Restaurants"
2Z7oHhFWBGuzusEF3j2dsA,Fiery Crab,925 Common St,-90.0724138,29.9538877,3.5,64,"Restaurants, Seafood"
OWsEEVCKBBSfVbzY3lXd1Q,Cote Sud,7918 Maple St,-90.1316021,29.9433389,4.0,57,"Pizza, Restaurants, French"
2px6TBM430hX0T49rm95yQ,Felipe's Mexican Taqueria - Mid City,411-1 N Carrollton Ave,-90.098393,29.977653,3.5,298,"Cocktail Bars, Bars, Nightlife, Restaurants, Vegetarian, Mexican"
mpTKUG5U7rq2yYP7u3719w,Lakeview Pearl,6300 Canal Blvd,-90.1085077,30.0050192,4.0,134,"Restaurants, Asian Fusion, Sushi Bars"
I2YZuyG1KjiTbtwfNFHaOQ,Tahyo Tavern,1140 Decatur St,-90.0591861,29.960512,4.5,156,"Bars, Nightlife, Latin American, Restaurants, Cocktail Bars, Comfort Food"
Kkk5wX6odyIK-ucQXNgd-w,Ms. Beasley's,1415 Tulane Ave,-90.076040456,29.955454268,4.5,35,"Food, Vegetarian, Food Trucks, Restaurants"
dA3gSTHqKDWU_OAW98wOmA,Isis Restaurant & Bar,828 Gravier St,-90.0720870495,29.9521039806,3.0,13,"American (New), Nightlife, Restaurants, Bars, Mediterranean, Sandwiches"
dx2pIe26LXqhlG1ay_doGg,The Buffet at Harrah's New Orleans,8 Canal St,-90.0644951,29.9495461,2.5,199,"Buffets, Restaurants"
OI2J5UsaCSD1xFnY0psJ2w,Victory,339 Baronne St,-90.0729065,29.9515158,4.0,284,"Nightlife, American (Traditional), Food, Bars, Lounges, Restaurants, Asian Fusion, Tapas Bars, American (New), Gastropubs, Beer, Wine & Spirits, Cocktail Bars, Pizza, Local Flavor"
MNwTcsnjhe22ShOLYbxm2A,CC's Coffee House,2800 Esplanade Ave,-90.0810263,29.9777579,3.5,60,"Restaurants, Coffee & Tea, Food"
2781BMa4Bl3YFzsZodTcFg,Holiday Street Car Restaurant,330 Loyola Ave,-90.0750052,29.9529376,3.0,14,"American (New), Event Planning & Services, American (Traditional), Hotels, Hotels & Travel, Restaurants, Southern, Breakfast & Brunch"
a0jSWZ8xRTffHVF1IldNqQ,Faubourg Bistro,7537 Maple St,-90.1285415143,29.9411123935,4.5,30,"Cajun/Creole, American (New), Restaurants, Italian"
c3gwn7_ukRwGGIghHLi-UA,Toast,1845 Gentilly Blvd,-90.0763704583,29.9864028709,4.5,554,"Breakfast & Brunch, Restaurants"
MiTuey9Pdc2haG9KQgmU7Q,Moon Wok,800 Dauphine St,-90.0656078,29.9601025,3.5,137,"Chinese, Restaurants, Vietnamese"
clE3s0AJjGh9c3r08xpsCQ,Crescent City Farmers Market: Tuesday Market,"200 Broadway St, Ste 107",-90.1329857,29.9313553,4.0,18,"Food, Farmers Market, Specialty Food, Fruits & Veggies"
cJyQrgGznIyz8yvyeuaRyg,Bao & Noodle,2266 Saint Claude Ave,-90.0548755,29.9685796,4.0,196,"Noodles, Chinese, Restaurants"
0KTwW1eC1YAjR-zDr8w4jA,New Orleans Hamburger & Seafood Co,4141 St Charles,-90.0996134,29.9268988,3.5,233,"Restaurants, American (Traditional), Seafood, Burgers"
oe-iacnzvyHV8zxaNqCf7A,Coterie Restaurant & Oyster Bar,135 Decatur St,-90.066443,29.95277,4.0,718,"Restaurants, Breakfast & Brunch, Southern, Cajun/Creole"
atU0QpfYPoVrzb-xR2mEew,Krispy Krunchy Chicken,2100 Cleary Ave,-90.1710176468,29.9926869334,2.0,5,"Restaurants, Chicken Wings, Fast Food, Chicken Shop"
k82r04xQpJ7u9Db_aHRJpQ,Tastee Restaurant,901 Harrison Ave,-90.1035723,30.0047455,3.0,46,"Restaurants, Food, Breakfast & Brunch, American (Traditional), Bakeries, Donuts"
PEoe-xRD9EG-gSbJeEA91w,Magazine Street,"",-90.1073935,29.9219677,4.0,13,"Personal Shopping, Travel Services, Travel Agents, Local Flavor, Shopping, Hotels & Travel, Restaurants"
BEjrdO987753vuC2_-JDVw,Roly Poly,"701 Poydras St, Ste 121",-90.0713499,29.9503038,3.0,10,"Salad, Restaurants, Soup, Sandwiches"
aklDnLm1843Lvr1cF0iaig,Kilwins,"600 Decatur St, Ste 106",-90.0629624,29.9559253,4.5,149,"Chocolatiers & Shops, Food, Ice Cream & Frozen Yogurt, Specialty Food, Desserts, Candy Stores"
H9u7hpVQRp5-yD-kMofn-g,Ginger Lime,200 Decatur St,-90.0718786878,29.9547369434,4.0,58,"Sushi Bars, Restaurants"
f2xAMaXtrELwiyyIDpaQ-w,McAlister's Deli,5300 Tchoupitoulas St,-90.1156644812,29.9158814161,2.5,42,"Sandwiches, Delis, Salad, Restaurants"
ytY1d6GAmOiuSNLeUw0DTw,Buds Broiler,3151 Calhoun St,-90.1129356,29.9473994,3.0,39,"Restaurants, Burgers"
24f-qQokEN2UvBNHMWLm3A,Antoine's Restaurant,713 Saint Louis St,-90.0663924,29.9567368,3.5,1460,"Event Planning & Services, Restaurants, French, Salad, Venues & Event Spaces, Party & Event Planning, Cajun/Creole, Desserts, Food"
GoGss2SqsUPwP0xcI9IUuw,Spitfire Coffee,627 St Peter St,-90.064442,29.95797,4.5,610,"Food, Bars, Coffee & Tea, Nightlife"
YqjGRqPL0roLE5EO6nf3UA,Galvez Restaurant,914 N Peters St,-90.0606619019,29.9582230329,3.5,96,"Tapas/Small Plates, Restaurants, Steakhouses, Seafood, Basque, Spanish"
_3Cv3TGUPMgnq7aADi13Wg,WOW Café,231 N Carrolton,-90.099526,29.9761,2.0,24,"Arts & Entertainment, Restaurants, Food, Wineries, Chicken Wings, Cafes"
0f0oRQdl5qg3GqnXaifqww,Misa,4734 Magazine St,-90.1058867,29.9202858,4.0,51,"Mediterranean, Restaurants, Bars, Nightlife"
8BhNur6_XKLjCDvbhX2CNg,The Old Coffee Pot Restaurant,714 Saint Peter St,-90.0651605,29.9581581,3.5,735,"Restaurants, Breakfast & Brunch, Cajun/Creole, Seafood"
YazC5kqwscVNn2kE7s6A4g,F&F Botanica,801 N Broad St,-90.0825218,29.9715599,5.0,25,"Beauty & Spas, Grocery, Flowers & Gifts, Cosmetics & Beauty Supply, Food, Specialty Food, Spiritual Shop, Gift Shops, Shopping, Home & Garden, Herbs & Spices, Nurseries & Gardening"
3kww56KySEPEj23XbpWrVA,Koreole,2809 St Claude Ave,-90.0478610865,29.9686763486,4.0,17,"Specialty Food, Cajun/Creole, Restaurants, Imported Food, Korean, Ethnic Food, Food"
IGEvYF8zejVLGrY5rzYjbA,Couvant,317 Magazine St,-90.0679091737,29.9502433255,4.0,95,"Brasseries, French, Restaurants"
m6X_EoCd8wZFm2dxC5JcOQ,Cypress Knee Cafe at Audubon Nature Institute,6500 Magazine St,-90.130434,29.92206,3.0,7,"Arts & Entertainment, Restaurants, Golf, Performing Arts, Cajun/Creole, Parks, Aquariums, Active Life"
QIYVaE6qrgAYHV6aJhqfJQ,Saj,4126 Magazine St,-90.0986821,29.920835,4.5,91,"Restaurants, Mediterranean"
UXULM1Q0Qh5GK8_pIP4plQ,Dat's Grocery,1600 Magazine St,-90.0727848,29.9322689,3.5,11,"Food, Grocery, Beer, Wine & Spirits, Convenience Stores"
R7ZqfB-4Z7jyl73iQ58nEQ,GG's Dine-O-Rama,3100 Magazine St,-90.085473,29.924329,4.0,204,"Restaurants, Breakfast & Brunch, Diners, American (New), Cafes"
MtzzWMHEPQERkaNAd13eYQ,Junction,3021 St Claude,-90.0453847,29.9681242,3.5,184,"Burgers, Bars, Pubs, Restaurants, Nightlife"
ZoaSQGz0_yEf9wTXMd2f_w,Bubby's Sandwiches,400 Valette St,-90.0489639,29.9520862,3.5,11,"Restaurants, Food Delivery Services, Food, Sandwiches"
4PY2rKHXo7DsRdHvJNwAvA,Church Alley Coffee,1228 Oretha Castle Haley Blvd,-90.0777394697,29.9427315028,4.5,24,"Coffee & Tea, Food"
9aGEniF1pk3en022yvyAAw,Taco Bell,4300 General Degaulle Dr.,-90.012521,29.919805,2.5,18,"Breakfast & Brunch, Tacos, Fast Food, Tex-Mex, Restaurants, Mexican"
CMdpVKl2qgFBJyZV0BnKSQ,Captain Sal's Seafood,1738 Louisiana Ave,-90.09263,29.929901,3.0,14,"Seafood, Restaurants"
wBKUW6-fveoQ5OulZCIYjg,House of Pepper,835 Decatur St,-90.0615654371,29.9582684335,4.5,20,"Grocery, Food, Specialty Food"
vm6oh1yp5aag4Hld4D_5Cw,Winn Dixie,5400 Tchoupitoulas St,-90.1168924,29.9159953,3.0,48,"Food, Grocery"
OnRVDfcev5GKjRHJbKM_EQ,Windowsill Pies,4714 Freret St,-90.1067576185,29.9348443065,4.5,40,"Bakeries, Food"
4QdZHOqo7OI63SG6JnLdpg,Mediterranean Cafe,845 N Carrollton Ave,-90.0945192,29.9806637,2.5,5,"Mediterranean, Restaurants"
c0spCFxpXFZMNQD8kkMuiQ,Pizza Nola,141 W Harrison Ave,-90.1169482,30.0058545,3.5,88,"Pizza, Breakfast & Brunch, Restaurants"
FlGl5Gv0uxrxBQRKLSsKVQ,Uptown Sports Bar and Grill,3629 Prytania St,-90.094031,29.926071,3.0,30,"Nightlife, Barbeque, Italian, Pizza, Chicken Wings, Bars, Food, Sandwiches, Sports Bars, Restaurants"
ZDV6ocQSe6dkMt-u011xcQ,Eat New Orleans,900 Dumaine St,-90.0652429,29.9608254,4.0,896,"Cajun/Creole, Breakfast & Brunch, Soul Food, Restaurants"
_inc353XWgCh1IqHmgdNzQ,Tomatillo's,437 Esplanade Ave,-90.0576776,29.9618652,3.0,6,"Restaurants, Mexican, Latin American"
rjnjqqwMLbEGs5m16u2cGA,Milk Bar,1514 Delachaise St,-90.0921295,29.9268149,4.5,201,"Sandwiches, Restaurants"
Y1Zs1vhS7U8O7LGyiEC4sA,Begue's Restaurant,300 Bourbon St,-90.067995,29.955649,4.0,14,"Event Planning & Services, Hotels, Hotels & Travel, Restaurants, French, Cajun/Creole"
Exh1uNhTSDR1hGivZBIylA,The Pelican Club,312 Exchange Pl,-90.0668485,29.954636,4.0,458,"Seafood, American (New), American (Traditional), Restaurants, French, Cajun/Creole"
5LkVlNxACcR9KrYcby_xXg,Red Zone,2025 Saint Charles Ave,-90.0795131,29.935242,4.0,22,"Food, Discount Store, Restaurants, Convenience Stores, Beer, Wine & Spirits, Shopping, Delis"
